"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","UNEMP","MEN","PC_LF","A","2007",6.408844,
"ESP","UNEMP","MEN","PC_LF","A","2008",10.05166,
"ESP","UNEMP","MEN","PC_LF","A","2009",17.64725,
"ESP","UNEMP","MEN","PC_LF","A","2010",19.56743,
"ESP","UNEMP","MEN","PC_LF","A","2011",21.04427,
"ESP","UNEMP","MEN","PC_LF","A","2012",24.58175,
"ESP","UNEMP","MEN","PC_LF","A","2013",25.59851,
"ESP","UNEMP","MEN","PC_LF","A","2014",23.60188,
"ESP","UNEMP","MEN","PC_LF","A","2015",20.77279,
"ESP","UNEMP","MEN","PC_LF","A","2016",18.11833,
"ESP","UNEMP","MEN","PC_LF","A","2017",15.65924,
"ESP","UNEMP","MEN","PC_LF","A","2018",13.72227,
"SWE","UNEMP","MEN","PC_LF","A","2001",5.159699,
"SWE","UNEMP","MEN","PC_LF","A","2002",5.484612,
"SWE","UNEMP","MEN","PC_LF","A","2003",6.136253,
"SWE","UNEMP","MEN","PC_LF","A","2004",6.884577,"B"
"SWE","UNEMP","MEN","PC_LF","A","2005",7.580213,"B"
"SWE","UNEMP","MEN","PC_LF","A","2006",6.899428,
"SWE","UNEMP","MEN","PC_LF","A","2007",5.888335,
"SWE","UNEMP","MEN","PC_LF","A","2008",5.93713,
"SWE","UNEMP","MEN","PC_LF","A","2009",8.652431,
"SWE","UNEMP","MEN","PC_LF","A","2010",8.692132,
"SWE","UNEMP","MEN","PC_LF","A","2011",7.840199,
"SWE","UNEMP","MEN","PC_LF","A","2012",8.215383,
"SWE","UNEMP","MEN","PC_LF","A","2013",8.203051,
"SWE","UNEMP","MEN","PC_LF","A","2014",8.191533,
"SWE","UNEMP","MEN","PC_LF","A","2015",7.561151,
"SWE","UNEMP","MEN","PC_LF","A","2016",7.359866,
"SWE","UNEMP","MEN","PC_LF","A","2017",6.972512,
"SWE","UNEMP","MEN","PC_LF","A","2018",6.397268,
